EMBED_CLASS,LINK_EMBED,METHOD,ENVIED_CLASS,LINK_ENVIED
"org.apache.lucene.index.IndexReader","https://github.com/antoineBarbez/feature_envy/blob/master/lucene/IndexReader.java","undeleteAll()","org.apache.lucene.index.SegmentReader","https://github.com/antoineBarbez/feature_envy/blob/master/lucene/SegmentReader.java"
"org.apache.lucene.search.PhrasePrefixQuery","https://github.com/antoineBarbez/feature_envy/blob/master/lucene/PhrasePrefixQuery.java","explain(IndexReader, int)","org.apache.lucene.search.TermQuery","https://github.com/antoineBarbez/feature_envy/blob/master/lucene/TermQuery.java"
"org.apache.lucene.search.PhrasePrefixQuery","https://github.com/antoineBarbez/feature_envy/blob/master/lucene/PhrasePrefixQuery.java","explain(IndexReader, int)","org.apache.lucene.search.PhraseQuery","https://github.com/antoineBarbez/feature_envy/blob/master/lucene/PhraseQuery.java"
"org.apache.lucene.search.PhrasePrefixQuery","https://github.com/antoineBarbez/feature_envy/blob/master/lucene/PhrasePrefixQuery.java","createWeight(Searcher)","org.apache.lucene.search.PhraseQuery","https://github.com/antoineBarbez/feature_envy/blob/master/lucene/PhraseQuery.java"
"org.apache.lucene.search.PhrasePrefixQuery","https://github.com/antoineBarbez/feature_envy/blob/master/lucene/PhrasePrefixQuery.java","createWeight(Searcher)","org.apache.lucene.search.BooleanQuery","https://github.com/antoineBarbez/feature_envy/blob/master/lucene/BooleanQuery.java"
"org.apache.lucene.index.CompoundFileWriter","https://github.com/antoineBarbez/feature_envy/blob/master/lucene/CompoundFileWriter.java","copyFile(FileEntry, OutputStream, byte)","org.apache.lucene.store.OutputStream","https://github.com/antoineBarbez/feature_envy/blob/master/lucene/OutputStream.java"
"org.apache.lucene.document.Field","https://github.com/antoineBarbez/feature_envy/blob/master/lucene/Field.java","Keyword(String, Date)","org.apache.lucene.document.DateField","https://github.com/antoineBarbez/feature_envy/blob/master/lucene/DateField.java"
"org.argouml.uml.ui.behavior.collaborations.UMLAssociationRoleAssociationEndRoleListModel","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLAssociationRoleAssociationEndRoleListModel.java","swap(int, int)","org.argouml.uml.ui.behavior.common_behavior.UMLLinkConnectionListModel","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLLinkConnectionListModel.java"
"org.argouml.uml.ui.behavior.collaborations.UMLAssociationRoleAssociationEndRoleListModel","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLAssociationRoleAssociationEndRoleListModel.java","swap(int, int)","org.argouml.uml.ui.foundation.core.UMLAssociationConnectionListModel","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLAssociationConnectionListModel.java"
"org.argouml.uml.diagram.activity.ui.UMLActivityDiagram","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLActivityDiagram.java","getUmlActions()","org.argouml.uml.diagram.state.ui.UMLStateDiagram","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLStateDiagram.java"
"org.argouml.uml.diagram.activity.ui.UMLActivityDiagram","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLActivityDiagram.java","getUmlActions()","org.argouml.uml.diagram.use_case.ui.UMLUseCaseDiagram","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLUseCaseDiagram.java"
"org.argouml.uml.diagram.activity.ui.UMLActivityDiagram","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLActivityDiagram.java","needsToBeRemoved()","org.argouml.uml.diagram.state.ui.UMLStateDiagram","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLStateDiagram.java"
"org.argouml.uml.cognitive.critics.WizAddInstanceVariable","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/WizAddInstanceVariable.java","doAction(int)","org.argouml.uml.cognitive.critics.WizAddConstructor","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/WizAddConstructor.java"
"org.argouml.uml.ui.foundation.core.ActionNewInnerClass","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionNewInnerClass.java","actionPerformed(ActionEvent)","org.argouml.ui.targetmanager.TargetManager","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TargetManager.java"
"org.argouml.uml.diagram.deployment.ui.FigComponentInstance","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigComponentInstance.java","updateStereotypeText()","org.argouml.uml.diagram.deployment.ui.FigComponent","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigComponent.java"
